GBPNID,PlaceName,GridRef,Lat,Lng,HistCounty,Division,AdCounty,District,UniAuth,Police,Region,Alternative_Names,Type
34,Abbeytown,NY1750,54.844663,-3.289704,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
299,Ackenthwaite,SD5081,54.228545,-2.757752,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
419,Aglionby,NY4456,54.90124,-2.865459,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
423,Aiketgate,NY4846,54.811125,-2.809849,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
424,Aikton,NY2753,54.870597,-3.131868,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
435,Ainstable,NY5246,54.810174,-2.739314,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
515,Albyfield,NY5452,54.864337,-2.707617,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
579,Aldingham,SD2871,54.130304,-3.09866,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
584,Aldoth,NY1448,54.826269,-3.333958,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
656,Allenwood,NY4855,54.895936,-2.800167,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
663,Allerby,NY0839,54.742274,-3.416963,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
693,Allithwaite,SD3876,54.182115,-2.9411,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
696,Allonby,NY0842,54.770965,-3.430542,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
768,Alston,NY7146,54.812501,-2.4413846,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
849,Ambleside,NY3704,54.431764,-2.958822,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
926,Angerton,NY2257,54.902215,-3.204682,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
942,Annaside,SD0986,54.266692,-3.397053,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
986,Anthorn,NY1958,54.914328,-3.251065,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
1014,Appleby-in-Westmorland,NY6820,54.577771,-2.491265,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
1025,Applethwaite,NY2625,54.620632,-3.140591,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
1186,Arkleby,NY1439,54.745377,-3.334405,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
1193,Arlecdon,NY0418,54.556831,-3.471037,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
1209,Armathwaite,NY5046,54.808708,-2.767013,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
1222,Arnaby,SD1884,54.252162,-3.255344,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
1238,Arnside,SD4578,54.201616,-2.835458,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
1243,Arrad Foot,SD3080,54.217862,-3.065049,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
1271,Asby,NY0620,54.570187,-3.453202,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
1476,Askam in Furness,SD2177,54.188701,-3.2047038,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
1482,Askham,NY5123,54.607085,-2.756669,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
1496,Aspatria,NY1441,54.76347,-3.333446,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
1696,Aughertree,NY2538,54.735493,-3.159348,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
1796,Ayside,SD3983,54.243613,-2.929133,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
1838,Backbarrow,SD3584,54.253158,-2.994583,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
1925,Baggrow,NY1741,54.764855,-3.278313,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
2039,Baldwinholme,NY3351,54.857673,-3.035262,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
2214,Bampton,NY5118,54.557322,-2.752546,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
2217,Bampton Grange,NY5218,54.556505,-2.742171,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
2234,Bandrake Head,SD3187,54.275846,-3.05349,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2248,Bank End,NY0438,54.727788,-3.4921957,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
2249,Bank End,SD1988,54.286428,-3.2322105,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2287,Banks,NY5664,54.973689,-2.678917,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
2328,Barber Green,SD3982,54.235522,-2.929412,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2333,Barbon,SD6282,54.236565,-2.57139,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2343,Barclose,NY4462,54.957011,-2.870561,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
2359,Bardsea,SD3074,54.162627,-3.070522,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2368,Barepot,NY0129,54.650017,-3.531998,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
2545,Barras,NY8411,54.502786,-2.240988,Westmorland,,Cumbria,Eden,,Cumbria,England,,Settlement
2596,Barrow-In-Furness,SD1969,54.111364,-3.227192,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
2598,Barrows Green,SD5288,54.285861,-2.732689,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2711,Bassenthwaite,NY2332,54.678012,-3.19518,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
2820,Baycliff,SD2872,54.142928,-3.092212,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2829,Bayles,NY7045,54.799932,-2.458069,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
2861,Beacon Hill,SD2170,54.12413,-3.2021868,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
2904,Beanthwaite,SD2484,54.252874,-3.157281,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2924,Beathwaite Green,SD4886,54.267,-2.7998964,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2935,Beaumont,NY3459,54.924285,-3.018154,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
2955,Beck Bottom,SD2984,54.24674,-3.0910924,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2957,Beck Foot,SD6196,54.358026,-2.6016217,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2959,Beck Head,SD4484,54.254779,-2.853402,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2961,Beck Houses,SD5896,54.357787,-2.6477814,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2963,Beck Side,SD2382,54.229633,-3.171972,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2964,Beck Side,SD3780,54.211845,-2.9675009,Lancashire,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
2966,Beckces,NY4127,54.634658,-2.9155446,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
2969,Beckermet,NY0106,54.448015,-3.513773,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
2974,Beckfoot,NY0949,54.835354,-3.411507,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
2988,Beckside,SD6187,54.285476,-2.589824,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
3098,Beetham,SD4979,54.209734,-2.773231,Westmorland,,Cumbria,South Lakeland,,Cumbria,England,,Settlement
3125,Belah,NY3957,54.911121,-2.950216,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
3173,Belle Vue,NY1131,54.672973,-3.379329,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
3174,Belle Vue,NY3755,54.894471,-2.976019,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
3377,Berrier,NY4029,54.658387,-2.929272,Cumberland,,Cumbria,Eden,,Cumbria,England,,Settlement
3504,Bewaldeth,NY2034,54.701624,-3.228293,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
3506,Bewcastle,NY5674,55.06477,-2.683355,Cumberland,,Cumbria,Carlisle,,Cumbria,England,,Settlement
3605,Biggar,SD1966,54.085646,-3.234413,Lancashire,,Cumbria,Barrow-in-Furness,,Cumbria,England,,Settlement
3620,Biglands,NY2553,54.868483,-3.161603,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
3624,Bigrigg,NY0013,54.503997,-3.543364,Cumberland,,Cumbria,Copeland,,Cumbria,England,,Settlement
3796,Birkby,NY0637,54.723695,-3.461019,Cumberland,,Cumbria,Allerdale,,Cumbria,England,,Settlement
